ID,CREDITSTATUS,GENDER,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION,FAMSIZE
5096670,0,F,N,N,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5096671,C,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
5096685,0,F,Y,N,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5096688,C,F,N,N,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5096691,C,F,N,N,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5096697,C,F,N,N,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096706,X,F,N,N,0,166500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5096725,X,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096732,0,M,Y,N,0,225000,State servant,Higher education,Married,Co-op apartment,1,0,Managers,2
5096742,X,M,Y,N,0,225000,State servant,Higher education,Married,Co-op apartment,1,0,Managers,2
5096753,0,M,Y,N,0,328500,Working,Higher education,Married,House / apartment,1,0,,2
5096755,X,M,Y,N,0,328500,Working,Higher education,Married,House / apartment,1,0,,2
5096762,C,M,Y,N,1,211500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
5096771,C,F,N,N,0,171000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096777,0,F,N,N,0,171000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096789,C,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5096794,C,M,Y,N,2,162000,Working,Secondary / secondary special,Married,With parents,1,0,Drivers,4
5096818,X,M,Y,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5096819,C,F,N,Y,0,315000,Commercial associate,Higher education,Separated,House / apartment,1,0,Accountants,1
5096821,C,F,N,Y,0,315000,Commercial associate,Higher education,Separated,House / apartment,1,0,Accountants,1
5096822,0,F,N,Y,0,315000,Commercial associate,Higher education,Separated,House / apartment,1,0,Accountants,1
5096832,1,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1
5096834,0,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,Rented apartment,1,0,Drivers,2
5096835,C,F,N,Y,0,94500,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5096836,0,F,N,Y,0,94500,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5096844,C,F,N,Y,0,94500,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5096864,X,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5096868,X,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5096869,0,F,N,N,2,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Secretaries,4
5096870,0,F,N,N,2,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Secretaries,4
5096871,C,M,Y,Y,0,270000,Working,Lower secondary,Married,House / apartment,1,0,High skill tech staff,2
5096873,C,M,Y,Y,0,270000,Working,Lower secondary,Married,House / apartment,1,0,High skill tech staff,2
5096879,X,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5096887,C,F,N,Y,0,180000,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5096888,C,M,Y,N,0,270000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,Drivers,2
5096896,C,F,N,N,0,112500,Working,Secondary / secondary special,Married,Rented apartment,1,0,,2
5096903,C,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
5096935,X,M,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5096950,C,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5096952,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5096958,0,F,N,Y,0,67500,Working,Higher education,Married,House / apartment,1,0,Managers,2
5096962,0,M,Y,N,0,495000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Managers,1
5096965,C,M,N,Y,2,162000,Working,Secondary / secondary special,Married,House / apartment,1,0,,4
5096971,X,F,Y,N,0,225000,Working,Higher education,Married,House / apartment,1,0,Core staff,2
5096978,C,F,Y,N,0,180000,Working,Incomplete higher,Single / not married,With parents,1,0,,1
5096994,C,F,N,N,0,270000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,,2
5096996,C,F,Y,N,0,202500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5097000,C,F,Y,Y,0,157500,State servant,Higher education,Married,House / apartment,1,0,,2
5097002,X,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,,1
5097009,X,F,N,Y,2,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5097019,0,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5097026,C,M,N,Y,0,315000,Working,Incomplete higher,Separated,House / apartment,1,0,Laborers,1
5097040,C,F,N,N,0,337500,Working,Higher education,Widow,House / apartment,1,1,Sales staff,1
5097045,0,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5097054,X,F,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5097058,C,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5097064,0,M,N,Y,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5097070,C,F,Y,Y,0,202500,State servant,Higher education,Single / not married,House / apartment,1,0,,1
5097084,C,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5097086,C,F,Y,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5097087,0,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5097092,C,F,N,Y,0,178200,Commercial associate,Higher education,Separated,House / apartment,1,0,,1
5097100,0,F,Y,N,0,81000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,,2
5097105,C,F,N,Y,0,193500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5097108,C,M,N,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Drivers,2
5097116,0,F,N,N,0,211500,Commercial associate,Higher education,Married,With parents,1,0,Laborers,2
5097127,X,F,N,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5097128,C,F,Y,N,0,315000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2
5097147,0,F,N,N,0,166500,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,1,0,,1
5097155,C,F,N,Y,0,157500,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2
5097157,0,F,N,Y,0,85500,Pensioner,Higher education,Married,House / apartment,1,0,,2
5097166,0,F,N,Y,0,180000,Working,Secondary / secondary special,Civil marriage,With parents,1,0,Sales staff,2
5097169,C,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1
5097174,C,M,Y,Y,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,5
5097177,0,F,Y,Y,0,247500,Working,Higher education,Married,House / apartment,1,0,Accountants,2
5097178,C,F,Y,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,1,0,,2
5097183,0,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,With parents,1,0,Core staff,2
5097187,0,F,Y,N,0,171000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5097189,C,F,N,Y,0,130500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5099710,C,F,N,Y,1,157500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3
5099711,X,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5099715,0,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5099717,1,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5099723,0,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5099725,0,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5099732,C,M,Y,N,0,171000,Working,Secondary / secondary special,Married,Co-op apartment,1,0,,2
5099734,0,F,N,Y,0,202500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1
5099738,C,F,N,Y,0,202500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1
5099742,X,F,N,Y,0,202500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1
5099745,C,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5099765,C,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5099766,C,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5099780,C,M,Y,N,0,252000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5099790,X,M,Y,N,0,252000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5099796,0,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,4
5099797,0,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,4
5099800,C,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,4
5099802,C,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,4
5099814,C,F,N,Y,0,72000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099820,C,F,N,Y,0,72000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099825,0,F,N,Y,0,72000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099829,C,F,N,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5099833,C,F,N,Y,0,54000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cooking staff,2
5099836,C,F,N,N,0,202500,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,1,,2
5099838,C,F,N,N,0,202500,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,1,,2
5099850,0,F,N,Y,2,112500,Working,Higher education,Married,House / apartment,1,1,Core staff,4
5099859,C,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5099860,C,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5099872,0,F,Y,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5099876,X,F,Y,Y,0,103500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099880,C,F,N,Y,0,112500,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,,1
5099882,C,F,N,Y,0,112500,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,,1
5099883,C,M,Y,N,0,315000,Working,Incomplete higher,Married,House / apartment,1,0,,2
5099908,C,F,N,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5099914,C,F,N,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5099915,0,F,N,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5099916,0,F,N,N,0,202500,State servant,Higher education,Married,House / apartment,1,0,,2
5099934,C,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,Office apartment,1,0,Managers,3
5099939,X,F,N,Y,3,54000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,5
5099942,X,F,N,Y,3,54000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,5
5099945,X,F,Y,N,0,185400,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5099950,X,F,Y,N,0,185400,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5099951,C,F,N,Y,3,45000,Working,Secondary / secondary special,Married,House / apartment,1,0,,5
5099957,C,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,3
5099958,X,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,3
5099962,1,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099964,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099966,0,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5099971,C,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5099985,X,M,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5099990,0,F,Y,Y,2,157500,Working,Higher education,Married,House / apartment,1,0,Core staff,4
5100013,C,F,N,Y,1,180000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,3
5100021,0,F,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5100024,C,M,Y,N,1,148500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
5100030,C,F,N,N,2,135000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,3
5100031,C,F,N,N,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1
5100033,C,M,Y,N,1,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5100037,0,M,Y,N,0,207000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2
5100046,X,F,N,Y,1,108000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,3
5100056,0,M,Y,N,0,193500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5100058,C,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5100060,X,F,Y,N,1,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5100061,1,F,Y,N,1,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5100070,0,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,Private service staff,2
5100071,C,F,N,Y,0,270000,Working,Incomplete higher,Civil marriage,Rented apartment,1,0,,2
5100073,C,F,N,Y,0,292500,Working,Secondary / secondary special,Single / not married,Office apartment,1,0,Cleaning staff,1
5100084,C,M,N,N,0,252000,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,1,Drivers,1
5100111,C,M,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5100115,0,M,Y,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,Managers,2
5100117,C,M,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
5100118,0,F,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5100124,X,F,N,N,0,54000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5100125,C,F,N,N,2,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,4
5100127,0,M,N,Y,2,184500,Working,Secondary / secondary special,Married,House / apartment,1,1,,4
